index,identifier,label,region
30183,binary-30183.ts,Non-Moth,WesternEurope
30184,binary-30184.ts,Non-Moth,WesternEurope
30185,binary-30185.ts,Non-Moth,WesternEurope
30186,binary-30186.ts,Non-Moth,WesternEurope
30187,binary-30187.ts,Non-Moth,WesternEurope
30188,binary-30188.ts,Non-Moth,WesternEurope
30189,binary-30189.ts,Non-Moth,WesternEurope
30190,binary-30190.ts,Non-Moth,WesternEurope
30191,binary-30191.ts,Non-Moth,WesternEurope
30192,binary-30192.ts,Non-Moth,WesternEurope
30193,binary-30193.ts,Non-Moth,WesternEurope
30194,binary-30194.ts,Non-Moth,WesternEurope
30195,binary-30195.ts,Non-Moth,WesternEurope
30196,binary-30196.ts,Non-Moth,WesternEurope
30197,binary-30197.ts,Non-Moth,WesternEurope
30198,binary-30198.ts,Non-Moth,WesternEurope
30199,binary-30199.ts,Non-Moth,WesternEurope
30200,binary-30200.ts,Non-Moth,WesternEurope
30201,binary-30201.ts,Non-Moth,WesternEurope
30202,binary-30202.ts,Non-Moth,WesternEurope
30203,binary-30203.ts,Non-Moth,WesternEurope
30204,binary-30204.ts,Non-Moth,WesternEurope
30205,binary-30205.ts,Non-Moth,WesternEurope
30206,binary-30206.ts,Non-Moth,WesternEurope
30207,binary-30207.ts,Non-Moth,WesternEurope
30208,binary-30208.ts,Non-Moth,WesternEurope
30209,binary-30209.ts,Non-Moth,WesternEurope
30210,binary-30210.ts,Non-Moth,WesternEurope
30211,binary-30211.ts,Non-Moth,WesternEurope
30212,binary-30212.ts,Non-Moth,WesternEurope
30213,binary-30213.ts,Non-Moth,WesternEurope
30214,binary-30214.ts,Non-Moth,WesternEurope
30215,binary-30215.ts,Non-Moth,WesternEurope
30216,binary-30216.ts,Non-Moth,WesternEurope
30217,binary-30217.ts,Non-Moth,WesternEurope
30218,binary-30218.ts,Non-Moth,WesternEurope
30219,binary-30219.ts,Non-Moth,WesternEurope
30220,binary-30220.ts,Non-Moth,WesternEurope
30221,binary-30221.ts,Non-Moth,WesternEurope
30222,binary-30222.ts,Non-Moth,WesternEurope
30223,binary-30223.ts,Non-Moth,WesternEurope
30224,binary-30224.ts,Non-Moth,WesternEurope
30225,binary-30225.ts,Non-Moth,WesternEurope
30226,binary-30226.ts,Non-Moth,WesternEurope
30227,binary-30227.ts,Non-Moth,WesternEurope
30228,binary-30228.ts,Non-Moth,WesternEurope
30229,binary-30229.ts,Non-Moth,WesternEurope
30230,binary-30230.ts,Non-Moth,WesternEurope
30231,binary-30231.ts,Non-Moth,WesternEurope
30232,binary-30232.ts,Non-Moth,WesternEurope
30233,binary-30233.ts,Non-Moth,WesternEurope
30234,binary-30234.ts,Non-Moth,WesternEurope
30235,binary-30235.ts,Non-Moth,WesternEurope
30236,binary-30236.ts,Non-Moth,WesternEurope
30237,binary-30237.ts,Non-Moth,WesternEurope
30238,binary-30238.ts,Non-Moth,WesternEurope
30239,binary-30239.ts,Non-Moth,WesternEurope
30240,binary-30240.ts,Non-Moth,WesternEurope
30241,binary-30241.ts,Non-Moth,WesternEurope
30242,binary-30242.ts,Non-Moth,WesternEurope
30243,binary-30243.ts,Non-Moth,WesternEurope
30244,binary-30244.ts,Non-Moth,WesternEurope
30245,binary-30245.ts,Non-Moth,WesternEurope
30246,binary-30246.ts,Non-Moth,WesternEurope
30247,binary-30247.ts,Non-Moth,WesternEurope
30248,binary-30248.ts,Non-Moth,WesternEurope
30249,binary-30249.ts,Non-Moth,WesternEurope
30250,binary-30250.ts,Non-Moth,WesternEurope
30251,binary-30251.ts,Non-Moth,WesternEurope
30252,binary-30252.ts,Non-Moth,WesternEurope
30253,binary-30253.ts,Non-Moth,WesternEurope
30254,binary-30254.ts,Non-Moth,WesternEurope
30255,binary-30255.ts,Non-Moth,WesternEurope
30256,binary-30256.ts,Non-Moth,WesternEurope
30257,binary-30257.ts,Non-Moth,WesternEurope
30258,binary-30258.ts,Non-Moth,WesternEurope
30259,binary-30259.ts,Non-Moth,WesternEurope
30260,binary-30260.ts,Non-Moth,WesternEurope
30261,binary-30261.ts,Non-Moth,WesternEurope
30262,binary-30262.ts,Non-Moth,WesternEurope
30263,binary-30263.ts,Non-Moth,WesternEurope
30264,binary-30264.ts,Non-Moth,WesternEurope
30265,binary-30265.ts,Non-Moth,WesternEurope
30266,binary-30266.ts,Non-Moth,WesternEurope
30267,binary-30267.ts,Non-Moth,WesternEurope
30268,binary-30268.ts,Non-Moth,WesternEurope
30269,binary-30269.ts,Non-Moth,WesternEurope
30270,binary-30270.ts,Non-Moth,WesternEurope
30271,binary-30271.ts,Non-Moth,WesternEurope
30272,binary-30272.ts,Non-Moth,WesternEurope
30273,binary-30273.ts,Non-Moth,WesternEurope
30274,binary-30274.ts,Non-Moth,WesternEurope
30275,binary-30275.ts,Non-Moth,WesternEurope
30276,binary-30276.ts,Non-Moth,WesternEurope
30277,binary-30277.ts,Non-Moth,WesternEurope
30278,binary-30278.ts,Non-Moth,WesternEurope
30279,binary-30279.ts,Non-Moth,WesternEurope
30280,binary-30280.ts,Non-Moth,WesternEurope
30281,binary-30281.ts,Non-Moth,WesternEurope
30282,binary-30282.ts,Non-Moth,WesternEurope
30283,binary-30283.ts,Non-Moth,WesternEurope
30284,binary-30284.ts,Non-Moth,WesternEurope
30285,binary-30285.ts,Non-Moth,WesternEurope
30286,binary-30286.ts,Non-Moth,WesternEurope
30287,binary-30287.ts,Non-Moth,WesternEurope
30288,binary-30288.ts,Non-Moth,WesternEurope
30289,binary-30289.ts,Non-Moth,WesternEurope
30290,binary-30290.ts,Non-Moth,WesternEurope
30291,binary-30291.ts,Non-Moth,WesternEurope
30292,binary-30292.ts,Non-Moth,WesternEurope
30293,binary-30293.ts,Non-Moth,WesternEurope
30294,binary-30294.ts,Non-Moth,WesternEurope
30295,binary-30295.ts,Non-Moth,WesternEurope
30296,binary-30296.ts,Non-Moth,WesternEurope
30297,binary-30297.ts,Non-Moth,WesternEurope
30298,binary-30298.ts,Non-Moth,WesternEurope
30299,binary-30299.ts,Non-Moth,WesternEurope
30300,binary-30300.ts,Non-Moth,WesternEurope
30301,binary-30301.ts,Non-Moth,WesternEurope
30302,binary-30302.ts,Non-Moth,WesternEurope
30303,binary-30303.ts,Non-Moth,WesternEurope
30304,binary-30304.ts,Non-Moth,WesternEurope
30305,binary-30305.ts,Non-Moth,WesternEurope
30306,binary-30306.ts,Non-Moth,WesternEurope
30307,binary-30307.ts,Non-Moth,WesternEurope
30308,binary-30308.ts,Non-Moth,WesternEurope
30309,binary-30309.ts,Non-Moth,WesternEurope
30310,binary-30310.ts,Non-Moth,WesternEurope
30311,binary-30311.ts,Non-Moth,WesternEurope
30312,binary-30312.ts,Non-Moth,WesternEurope
30313,binary-30313.ts,Non-Moth,WesternEurope
30314,binary-30314.ts,Non-Moth,WesternEurope
30315,binary-30315.ts,Non-Moth,WesternEurope
30316,binary-30316.ts,Non-Moth,WesternEurope
30317,binary-30317.ts,Non-Moth,WesternEurope
30318,binary-30318.ts,Non-Moth,WesternEurope
30319,binary-30319.ts,Non-Moth,WesternEurope
30320,binary-30320.ts,Non-Moth,WesternEurope
30321,binary-30321.ts,Non-Moth,WesternEurope
30322,binary-30322.ts,Non-Moth,WesternEurope
30323,binary-30323.ts,Non-Moth,WesternEurope
30324,binary-30324.ts,Non-Moth,WesternEurope
30325,binary-30325.ts,Non-Moth,WesternEurope
30326,binary-30326.ts,Non-Moth,WesternEurope
30327,binary-30327.ts,Non-Moth,WesternEurope
30328,binary-30328.ts,Non-Moth,WesternEurope
30329,binary-30329.ts,Non-Moth,WesternEurope
30330,binary-30330.ts,Non-Moth,WesternEurope
30331,binary-30331.ts,Non-Moth,WesternEurope
30332,binary-30332.ts,Non-Moth,WesternEurope
30333,binary-30333.ts,Non-Moth,WesternEurope
30334,binary-30334.ts,Non-Moth,WesternEurope
30335,binary-30335.ts,Non-Moth,WesternEurope
30336,binary-30336.ts,Non-Moth,WesternEurope
30337,binary-30337.ts,Non-Moth,WesternEurope
30338,binary-30338.ts,Non-Moth,WesternEurope
30339,binary-30339.ts,Non-Moth,WesternEurope
30340,binary-30340.ts,Non-Moth,WesternEurope
30341,binary-30341.ts,Non-Moth,WesternEurope
30342,binary-30342.ts,Non-Moth,WesternEurope
30343,binary-30343.ts,Non-Moth,WesternEurope
30344,binary-30344.ts,Non-Moth,WesternEurope
30345,binary-30345.ts,Non-Moth,WesternEurope
30346,binary-30346.ts,Non-Moth,WesternEurope
30347,binary-30347.ts,Non-Moth,WesternEurope
30348,binary-30348.ts,Non-Moth,WesternEurope
30349,binary-30349.ts,Non-Moth,WesternEurope
30350,binary-30350.ts,Non-Moth,WesternEurope
30351,binary-30351.ts,Non-Moth,WesternEurope
30352,binary-30352.ts,Non-Moth,WesternEurope
30353,binary-30353.ts,Non-Moth,WesternEurope
30354,binary-30354.ts,Non-Moth,WesternEurope
30355,binary-30355.ts,Non-Moth,WesternEurope
30356,binary-30356.ts,Non-Moth,WesternEurope
30357,binary-30357.ts,Non-Moth,WesternEurope
30358,binary-30358.ts,Non-Moth,WesternEurope
30359,binary-30359.ts,Non-Moth,WesternEurope
30360,binary-30360.ts,Non-Moth,WesternEurope
30361,binary-30361.ts,Non-Moth,WesternEurope
30362,binary-30362.ts,Non-Moth,WesternEurope
30363,binary-30363.ts,Non-Moth,WesternEurope
30364,binary-30364.ts,Non-Moth,WesternEurope
30365,binary-30365.ts,Non-Moth,WesternEurope
30366,binary-30366.ts,Non-Moth,WesternEurope
30367,binary-30367.ts,Non-Moth,WesternEurope
30368,binary-30368.ts,Non-Moth,WesternEurope
30369,binary-30369.ts,Non-Moth,WesternEurope
30370,binary-30370.ts,Non-Moth,WesternEurope
30371,binary-30371.ts,Non-Moth,WesternEurope
30372,binary-30372.ts,Non-Moth,WesternEurope
30373,binary-30373.ts,Non-Moth,WesternEurope
30374,binary-30374.ts,Non-Moth,WesternEurope
30375,binary-30375.ts,Non-Moth,WesternEurope
30376,binary-30376.ts,Non-Moth,WesternEurope
30377,binary-30377.ts,Non-Moth,WesternEurope
30378,binary-30378.ts,Non-Moth,WesternEurope
30379,binary-30379.ts,Non-Moth,WesternEurope
30380,binary-30380.ts,Non-Moth,WesternEurope
30381,binary-30381.ts,Non-Moth,WesternEurope
30382,binary-30382.ts,Non-Moth,WesternEurope
30383,binary-30383.ts,Non-Moth,WesternEurope
30384,binary-30384.ts,Non-Moth,WesternEurope
30385,binary-30385.ts,Non-Moth,WesternEurope
30386,binary-30386.ts,Non-Moth,WesternEurope
30387,binary-30387.ts,Non-Moth,WesternEurope
30388,binary-30388.ts,Non-Moth,WesternEurope
30389,binary-30389.ts,Non-Moth,WesternEurope
30390,binary-30390.ts,Non-Moth,WesternEurope
30391,binary-30391.ts,Non-Moth,WesternEurope
30392,binary-30392.ts,Non-Moth,WesternEurope
30393,binary-30393.ts,Non-Moth,WesternEurope
30394,binary-30394.ts,Non-Moth,WesternEurope
30395,binary-30395.ts,Non-Moth,WesternEurope
30396,binary-30396.ts,Non-Moth,WesternEurope
30397,binary-30397.ts,Non-Moth,WesternEurope
30398,binary-30398.ts,Non-Moth,WesternEurope
30399,binary-30399.ts,Non-Moth,WesternEurope
30400,binary-30400.ts,Non-Moth,WesternEurope
30401,binary-30401.ts,Non-Moth,WesternEurope
30402,binary-30402.ts,Non-Moth,WesternEurope
30403,binary-30403.ts,Non-Moth,WesternEurope
30404,binary-30404.ts,Non-Moth,WesternEurope
30405,binary-30405.ts,Non-Moth,WesternEurope
30406,binary-30406.ts,Non-Moth,WesternEurope
30407,binary-30407.ts,Non-Moth,WesternEurope
30408,binary-30408.ts,Non-Moth,WesternEurope
30409,binary-30409.ts,Non-Moth,WesternEurope
30410,binary-30410.ts,Non-Moth,WesternEurope
30411,binary-30411.ts,Non-Moth,WesternEurope
30412,binary-30412.ts,Non-Moth,WesternEurope
30413,binary-30413.ts,Non-Moth,WesternEurope
30414,binary-30414.ts,Non-Moth,WesternEurope
30415,binary-30415.ts,Non-Moth,WesternEurope
30416,binary-30416.ts,Non-Moth,WesternEurope
30417,binary-30417.ts,Non-Moth,WesternEurope
30418,binary-30418.ts,Non-Moth,WesternEurope
30419,binary-30419.ts,Non-Moth,WesternEurope
30420,binary-30420.ts,Non-Moth,WesternEurope
30421,binary-30421.ts,Non-Moth,WesternEurope
30422,binary-30422.ts,Non-Moth,WesternEurope
30423,binary-30423.ts,Non-Moth,WesternEurope
30424,binary-30424.ts,Non-Moth,WesternEurope
30425,binary-30425.ts,Non-Moth,WesternEurope
30426,binary-30426.ts,Non-Moth,WesternEurope
30427,binary-30427.ts,Non-Moth,WesternEurope
30428,binary-30428.ts,Non-Moth,WesternEurope
30429,binary-30429.ts,Non-Moth,WesternEurope
30430,binary-30430.ts,Non-Moth,WesternEurope
30431,binary-30431.ts,Non-Moth,WesternEurope
30432,binary-30432.ts,Non-Moth,WesternEurope
30433,binary-30433.ts,Non-Moth,WesternEurope
30434,binary-30434.ts,Non-Moth,WesternEurope
30435,binary-30435.ts,Non-Moth,WesternEurope
30436,binary-30436.ts,Non-Moth,WesternEurope
30437,binary-30437.ts,Non-Moth,WesternEurope
30438,binary-30438.ts,Non-Moth,WesternEurope
30439,binary-30439.ts,Non-Moth,WesternEurope
30440,binary-30440.ts,Non-Moth,WesternEurope
30441,binary-30441.ts,Non-Moth,WesternEurope
30442,binary-30442.ts,Non-Moth,WesternEurope
30443,binary-30443.ts,Non-Moth,WesternEurope
30444,binary-30444.ts,Non-Moth,WesternEurope
30445,binary-30445.ts,Non-Moth,WesternEurope
30446,binary-30446.ts,Non-Moth,WesternEurope
30447,binary-30447.ts,Non-Moth,WesternEurope
30448,binary-30448.ts,Non-Moth,WesternEurope
30449,binary-30449.ts,Non-Moth,WesternEurope
30450,binary-30450.ts,Non-Moth,WesternEurope
30451,binary-30451.ts,Non-Moth,WesternEurope
30452,binary-30452.ts,Non-Moth,WesternEurope
30453,binary-30453.ts,Non-Moth,WesternEurope
30454,binary-30454.ts,Non-Moth,WesternEurope
30455,binary-30455.ts,Non-Moth,WesternEurope
30456,binary-30456.ts,Non-Moth,WesternEurope
30457,binary-30457.ts,Non-Moth,WesternEurope
30458,binary-30458.ts,Non-Moth,WesternEurope
30459,binary-30459.ts,Non-Moth,WesternEurope
30460,binary-30460.ts,Non-Moth,WesternEurope
30461,binary-30461.ts,Non-Moth,WesternEurope
30462,binary-30462.ts,Non-Moth,WesternEurope
30463,binary-30463.ts,Non-Moth,WesternEurope
30464,binary-30464.ts,Non-Moth,WesternEurope
30465,binary-30465.ts,Non-Moth,WesternEurope
30466,binary-30466.ts,Non-Moth,WesternEurope
30467,binary-30467.ts,Non-Moth,WesternEurope
30468,binary-30468.ts,Non-Moth,WesternEurope
30469,binary-30469.ts,Non-Moth,WesternEurope
30470,binary-30470.ts,Non-Moth,WesternEurope
30471,binary-30471.ts,Non-Moth,WesternEurope
30472,binary-30472.ts,Non-Moth,WesternEurope
30473,binary-30473.ts,Non-Moth,WesternEurope
30474,binary-30474.ts,Non-Moth,WesternEurope
30475,binary-30475.ts,Non-Moth,WesternEurope
30476,binary-30476.ts,Non-Moth,WesternEurope
30477,binary-30477.ts,Non-Moth,WesternEurope
30478,binary-30478.ts,Non-Moth,WesternEurope
30479,binary-30479.ts,Non-Moth,WesternEurope
30480,binary-30480.ts,Non-Moth,WesternEurope
30481,binary-30481.ts,Non-Moth,WesternEurope
30482,binary-30482.ts,Non-Moth,WesternEurope
30483,binary-30483.ts,Non-Moth,WesternEurope
30484,binary-30484.ts,Non-Moth,WesternEurope
30485,binary-30485.ts,Non-Moth,WesternEurope
30486,binary-30486.ts,Non-Moth,WesternEurope
30487,binary-30487.ts,Non-Moth,WesternEurope
30488,binary-30488.ts,Non-Moth,WesternEurope
30489,binary-30489.ts,Non-Moth,WesternEurope
30490,binary-30490.ts,Non-Moth,WesternEurope
30491,binary-30491.ts,Non-Moth,WesternEurope
30492,binary-30492.ts,Non-Moth,WesternEurope
30493,binary-30493.ts,Non-Moth,WesternEurope
30494,binary-30494.ts,Non-Moth,WesternEurope
30495,binary-30495.ts,Non-Moth,WesternEurope
30496,binary-30496.ts,Non-Moth,WesternEurope
30497,binary-30497.ts,Non-Moth,WesternEurope
30498,binary-30498.ts,Non-Moth,WesternEurope
30499,binary-30499.ts,Non-Moth,WesternEurope
30500,binary-30500.ts,Non-Moth,WesternEurope
30501,binary-30501.ts,Non-Moth,WesternEurope
30502,binary-30502.ts,Non-Moth,WesternEurope
30503,binary-30503.ts,Non-Moth,WesternEurope
30504,binary-30504.ts,Non-Moth,WesternEurope
30505,binary-30505.ts,Non-Moth,WesternEurope
30506,binary-30506.ts,Non-Moth,WesternEurope
30507,binary-30507.ts,Non-Moth,WesternEurope
30508,binary-30508.ts,Non-Moth,WesternEurope
30509,binary-30509.ts,Non-Moth,WesternEurope
30510,binary-30510.ts,Non-Moth,WesternEurope
30511,binary-30511.ts,Non-Moth,WesternEurope
30512,binary-30512.ts,Non-Moth,WesternEurope
30513,binary-30513.ts,Non-Moth,WesternEurope
30514,binary-30514.ts,Non-Moth,WesternEurope
30515,binary-30515.ts,Non-Moth,WesternEurope
30516,binary-30516.ts,Non-Moth,WesternEurope
30517,binary-30517.ts,Non-Moth,WesternEurope
30518,binary-30518.ts,Non-Moth,WesternEurope
30519,binary-30519.ts,Non-Moth,WesternEurope
30520,binary-30520.ts,Non-Moth,WesternEurope
30521,binary-30521.ts,Non-Moth,WesternEurope
30522,binary-30522.ts,Non-Moth,WesternEurope
30523,binary-30523.ts,Non-Moth,WesternEurope
30524,binary-30524.ts,Non-Moth,WesternEurope
30525,binary-30525.ts,Non-Moth,WesternEurope
30526,binary-30526.ts,Non-Moth,WesternEurope
30527,binary-30527.ts,Non-Moth,WesternEurope
30528,binary-30528.ts,Non-Moth,WesternEurope
30529,binary-30529.ts,Non-Moth,WesternEurope
30530,binary-30530.ts,Non-Moth,WesternEurope
30531,binary-30531.ts,Non-Moth,WesternEurope
30532,binary-30532.ts,Non-Moth,WesternEurope
30533,binary-30533.ts,Non-Moth,WesternEurope
30534,binary-30534.ts,Non-Moth,WesternEurope
30535,binary-30535.ts,Non-Moth,WesternEurope
30536,binary-30536.ts,Non-Moth,WesternEurope
30537,binary-30537.ts,Non-Moth,WesternEurope
30538,binary-30538.ts,Non-Moth,WesternEurope
30539,binary-30539.ts,Non-Moth,WesternEurope
30540,binary-30540.ts,Non-Moth,WesternEurope
30541,binary-30541.ts,Non-Moth,WesternEurope
30542,binary-30542.ts,Non-Moth,WesternEurope
30543,binary-30543.ts,Non-Moth,WesternEurope
30544,binary-30544.ts,Non-Moth,WesternEurope
30545,binary-30545.ts,Non-Moth,WesternEurope
30546,binary-30546.ts,Non-Moth,WesternEurope
30547,binary-30547.ts,Non-Moth,WesternEurope
30548,binary-30548.ts,Non-Moth,WesternEurope
30549,binary-30549.ts,Non-Moth,WesternEurope
30550,binary-30550.ts,Non-Moth,WesternEurope
30551,binary-30551.ts,Non-Moth,WesternEurope
30552,binary-30552.ts,Non-Moth,WesternEurope
30553,binary-30553.ts,Non-Moth,WesternEurope
30554,binary-30554.ts,Non-Moth,WesternEurope
30555,binary-30555.ts,Non-Moth,WesternEurope
30556,binary-30556.ts,Non-Moth,WesternEurope
30557,binary-30557.ts,Non-Moth,WesternEurope
30558,binary-30558.ts,Non-Moth,WesternEurope
30559,binary-30559.ts,Non-Moth,WesternEurope
30560,binary-30560.ts,Non-Moth,WesternEurope
30561,binary-30561.ts,Non-Moth,WesternEurope
30562,binary-30562.ts,Non-Moth,WesternEurope
30563,binary-30563.ts,Non-Moth,WesternEurope
30564,binary-30564.ts,Non-Moth,WesternEurope
30565,binary-30565.ts,Non-Moth,WesternEurope
30566,binary-30566.ts,Non-Moth,WesternEurope
30567,binary-30567.ts,Non-Moth,WesternEurope
30568,binary-30568.ts,Non-Moth,WesternEurope
30569,binary-30569.ts,Non-Moth,WesternEurope
30570,binary-30570.ts,Non-Moth,WesternEurope
30571,binary-30571.ts,Non-Moth,WesternEurope
30572,binary-30572.ts,Non-Moth,WesternEurope
30573,binary-30573.ts,Non-Moth,WesternEurope
30574,binary-30574.ts,Non-Moth,WesternEurope
30575,binary-30575.ts,Non-Moth,WesternEurope
30576,binary-30576.ts,Non-Moth,WesternEurope
30577,binary-30577.ts,Non-Moth,WesternEurope
30578,binary-30578.ts,Non-Moth,WesternEurope
30579,binary-30579.ts,Non-Moth,WesternEurope
30580,binary-30580.ts,Non-Moth,WesternEurope
30581,binary-30581.ts,Non-Moth,WesternEurope
30582,binary-30582.ts,Non-Moth,WesternEurope
30583,binary-30583.ts,Non-Moth,WesternEurope
30584,binary-30584.ts,Non-Moth,WesternEurope
30585,binary-30585.ts,Non-Moth,WesternEurope
30586,binary-30586.ts,Non-Moth,WesternEurope
30587,binary-30587.ts,Non-Moth,WesternEurope
30588,binary-30588.ts,Non-Moth,WesternEurope
30589,binary-30589.ts,Non-Moth,WesternEurope
30590,binary-30590.ts,Non-Moth,WesternEurope
30591,binary-30591.ts,Non-Moth,WesternEurope
30592,binary-30592.ts,Non-Moth,WesternEurope
30593,binary-30593.ts,Non-Moth,WesternEurope
30594,binary-30594.ts,Non-Moth,WesternEurope
30595,binary-30595.ts,Non-Moth,WesternEurope
30596,binary-30596.ts,Non-Moth,WesternEurope
30597,binary-30597.ts,Non-Moth,WesternEurope
30598,binary-30598.ts,Non-Moth,WesternEurope
30599,binary-30599.ts,Non-Moth,WesternEurope
30600,binary-30600.ts,Non-Moth,WesternEurope
30601,binary-30601.ts,Moth,WesternEurope
30602,binary-30602.ts,Non-Moth,WesternEurope
30603,binary-30603.ts,Non-Moth,WesternEurope
30604,binary-30604.ts,Non-Moth,WesternEurope
30605,binary-30605.ts,Non-Moth,WesternEurope
30606,binary-30606.ts,Non-Moth,WesternEurope
30607,binary-30607.ts,Non-Moth,WesternEurope
30608,binary-30608.ts,Non-Moth,WesternEurope
30609,binary-30609.ts,Non-Moth,WesternEurope
30610,binary-30610.ts,Non-Moth,WesternEurope
30611,binary-30611.ts,Non-Moth,WesternEurope
30612,binary-30612.ts,Non-Moth,WesternEurope
30613,binary-30613.ts,Non-Moth,WesternEurope
30614,binary-30614.ts,Non-Moth,WesternEurope
30615,binary-30615.ts,Non-Moth,WesternEurope
30616,binary-30616.ts,Non-Moth,WesternEurope
30617,binary-30617.ts,Non-Moth,WesternEurope
30618,binary-30618.ts,Non-Moth,WesternEurope
30619,binary-30619.ts,Non-Moth,WesternEurope
30620,binary-30620.ts,Non-Moth,WesternEurope
30621,binary-30621.ts,Non-Moth,WesternEurope
30622,binary-30622.ts,Non-Moth,WesternEurope
30623,binary-30623.ts,Non-Moth,WesternEurope
30624,binary-30624.ts,Non-Moth,WesternEurope
30625,binary-30625.ts,Non-Moth,WesternEurope
30626,binary-30626.ts,Non-Moth,WesternEurope
30627,binary-30627.ts,Non-Moth,WesternEurope
30628,binary-30628.ts,Non-Moth,WesternEurope
30629,binary-30629.ts,Non-Moth,WesternEurope
30630,binary-30630.ts,Moth,WesternEurope
30631,binary-30631.ts,Non-Moth,WesternEurope
30632,binary-30632.ts,Non-Moth,WesternEurope
30633,binary-30633.ts,Non-Moth,WesternEurope
30634,binary-30634.ts,Non-Moth,WesternEurope
30635,binary-30635.ts,Non-Moth,WesternEurope
30636,binary-30636.ts,Non-Moth,WesternEurope
30637,binary-30637.ts,Non-Moth,WesternEurope
30638,binary-30638.ts,Non-Moth,WesternEurope
30639,binary-30639.ts,Non-Moth,WesternEurope
30640,binary-30640.ts,Non-Moth,WesternEurope
30641,binary-30641.ts,Non-Moth,WesternEurope
30642,binary-30642.ts,Non-Moth,WesternEurope
30643,binary-30643.ts,Non-Moth,WesternEurope
30644,binary-30644.ts,Non-Moth,WesternEurope
30645,binary-30645.ts,Non-Moth,WesternEurope
